Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1782823626,214008136,86,0,1,0,0.00,14.89
1782823627,213989424,64,1,1,0,0.00,18.63
1782823628,214015711,53,2,2,0,0.00,10.53
1782823629,213993996,50,1,1,0,0.00,14.00
1782823630,213988280,49,0,0,0,0.00,14.71
1782823631,213991563,45,1,0,0,0.00,12.24
1782823632,213995844,44,0,0,0,0.00,12.00
1782823633,213994123,53,0,1,0,0.00,14.00
1782823634,213990401,40,0,1,0,0.00,13.73
1782823635,214020678,35,0,0,0,0.00,10.00
1782823636,214018953,48,0,0,0,0.00,13.13
1782823637,214002226,43,0,0,0,0.00,10.20
1782823638,213988499,41,0,0,0,0.00,7.29
1782823639,213995769,56,0,0,0,0.00,16.67
1782823640,213996039,37,0,0,0,0.00,12.87
1782823641,213995307,50,0,0,0,0.00,15.69
1782823642,213988573,54,1,1,0,0.00,15.00
1782823643,214016838,32,1,1,0,0.00,9.09
1782823644,213997102,45,0,0,0,0.00,12.00
1782823645,214032364,54,0,0,0,0.00,14.85
1782823646,213997624,53,0,0,0,0.00,9.57
1782823647,213992884,50,0,0,0,0.00,13.00
1782823648,213992141,56,0,0,0,0.00,14.14
1782823649,213988398,42,0,0,0,0.00,8.42
1782823650,214013653,37,0,0,0,0.00,9.18
1782823651,213986906,45,2,2,0,0.00,13.40
1782823652,213993158,60,0,0,0,0.00,18.45
1782823653,214016409,29,1,1,0,0.00,7.14
1782823654,214018659,33,0,0,0,0.00,9.90
1782823655,213986907,51,0,0,0,0.00,12.24
1782823656,213986153,39,0,1,0,0.00,9.18
1782823657,214010398,67,0,0,0,0.00,19.00
1782823658,213989642,50,0,0,0,0.00,12.24
1782823659,213982884,57,0,0,0,0.00,12.24
1782823660,214002125,41,1,1,0,0.00,7.37
1782823661,214011365,51,0,0,0,0.00,13.13
1782823662,214012603,42,0,0,0,0.00,11.11
1782823663,213980840,49,0,0,0,0.00,28.71
1782823664,213990075,49,2,3,0,0.00,19.23
1782823665,214007309,51,0,0,0,0.00,17.92
1782823666,213995542,48,0,0,0,0.00,11.11
1782823667,213991773,49,1,0,0,0.00,11.22
1782823668,214358002,48,0,0,0,0.00,11.34
1782823669,213989231,42,0,0,0,0.00,11.11
1782823670,214019458,62,0,0,0,0.00,13.54
1782823671,213998684,46,1,1,0,0.00,14.71
1782823672,213993909,45,0,0,0,0.00,12.87
1782823673,213985132,54,0,0,0,0.00,15.00
1782823674,214014353,49,0,0,0,0.00,12.24
1782823675,214011574,38,0,0,0,0.00,9.09
1782823676,213993793,56,1,1,0,0.00,18.45
1782823677,213998011,55,0,0,0,0.00,15.84
1782823678,213992227,50,0,0,0,0.00,12.12
1782823679,213989442,42,1,2,0,0.00,10.31
1782823680,214014655,43,1,1,0,0.00,8.33
1782823681,214018868,45,0,0,0,0.00,14.56
1782823682,213992079,24,1,0,0,0.00,11.54
1782823683,214025288,46,0,1,0,0.00,11.22
1782823684,213998497,53,0,0,0,0.00,14.00
1782823685,213992704,67,0,0,0,0.00,15.31
1782823686,214026909,57,0,0,0,0.00,15.84
1782823687,213994114,75,0,0,0,0.00,19.00
1782823688,213990317,47,0,0,0,0.00,9.38
1782823689,213989518,63,0,0,0,0.00,11.46
1782823690,213995719,52,0,0,0,0.00,17.48
1782823691,214009918,41,0,0,0,0.00,7.37
1782823692,214011116,48,0,0,0,0.00,11.22
1782823693,213983312,58,1,1,0,0.00,14.14
1782823694,214014507,52,1,1,0,0.00,10.64
1782823695,213992701,51,0,0,0,0.00,14.00
1782823696,214000894,61,0,0,0,0.00,15.84
1782823697,214038085,46,0,0,0,0.00,13.73
1782823698,214002275,60,0,0,0,0.00,17.00
1782823699,214003464,45,0,0,0,0.00,13.00
1782823700,213985651,58,0,0,0,0.00,15.15
1782823701,214000837,55,0,0,0,0.00,10.31
1782823702,213988022,48,0,0,0,0.00,7.45
1782823703,213993206,46,0,0,0,0.00,7.37
1782823704,213985388,63,0,0,0,0.00,12.63
1782823705,214015569,43,0,0,0,0.00,12.87
1782823706,213997749,40,0,0,0,0.00,12.00
1782823707,213995927,39,0,0,0,0.00,10.10
1782823708,213997104,42,0,0,0,0.00,10.20
1782823709,214008280,56,0,0,0,0.00,13.13
1782823710,214001455,45,0,0,0,0.00,10.31
1782823711,214013628,55,0,0,0,0.00,12.24
1782823712,214010800,42,1,2,0,0.00,10.31
1782823713,213995971,48,0,0,0,0.00,12.12
1782823714,214006141,63,0,0,0,0.00,15.15
1782823715,214005309,34,0,0,0,0.00,8.08
1782823716,214012476,48,1,1,0,0.00,9.47
1782823717,213988642,54,0,0,0,0.00,15.69
1782823718,213989807,45,0,0,0,0.00,12.12
1782823719,213994970,47,0,0,0,0.00,14.71
1782823720,214017132,49,0,0,0,0.00,8.51
1782823721,213991293,57,0,0,0,0.00,10.53
1782823722,213993453,46,0,0,0,0.00,15.38
1782823723,213997611,44,2,2,0,0.00,26.04
1782823724,214003769,55,0,0,0,0.00,10.53
1782823725,213994925,47,0,0,0,0.00,13.86
1782823726,214000079,47,1,1,0,0.00,8.51
1782823727,213977233,67,1,1,0,0.00,18.45
1782823728,213995385,41,0,0,0,0.00,9.09
1782823729,214019537,38,0,0,0,0.00,12.75
1782823730,213985687,40,1,1,0,0.00,10.20
1782823731,214002835,43,0,0,0,0.00,7.37
1782823732,214003983,52,1,1,0,0.00,10.42
1782823733,213998129,37,1,1,0,0.00,10.10
1782823734,213995274,46,0,0,0,0.00,13.73
1782823735,214073418,54,1,0,0,0.10,11.46
1782823736,213994561,56,1,1,0,0.00,11.46
1782823737,213985702,50,2,2,0,0.00,11.46
1782823738,213992842,44,0,0,0,0.00,11.88
1782823739,213987982,47,0,0,0,0.00,14.71
1782823740,213995119,51,1,0,0,0.00,11.34
1782823741,213996256,38,1,0,0,0.00,12.50
1782823742,213995392,35,0,1,0,0.00,11.00
1782823743,214002526,24,0,0,0,0.00,6.06
1782823744,213989659,49,0,0,0,0.00,10.31
1782823745,214012791,67,0,0,0,0.00,17.82
1782823746,213988922,74,0,0,0,0.00,14.58
1782823747,213991052,65,0,0,0,0.00,16.16
1782823748,213998180,50,0,0,0,0.00,10.31
1782823749,214020307,27,0,0,0,0.00,7.07
1782823750,214010433,54,1,1,0,0.00,12.24
1782823751,214010558,55,0,0,0,0.00,10.53
1782823752,214004682,42,0,0,0,0.00,10.20
1782823753,213986805,58,1,1,0,0.00,16.67
1782823754,213980926,54,0,0,0,0.00,17.65
1782823755,213993047,51,0,0,0,0.00,15.84
1782823756,213996166,73,0,0,0,0.00,20.41
1782823757,213993284,72,1,1,0,0.00,21.78
1782823758,213995401,71,0,0,0,0.00,19.39
1782823759,213981516,77,0,0,0,0.00,24.27
1782823760,213990631,57,0,0,0,0.00,13.40
1782823761,214000744,50,0,0,0,0.00,13.40
1782823762,213995857,44,0,0,0,0.00,6.38
1782823763,214012968,44,0,0,0,0.00,11.11
1782823764,213992078,54,0,0,0,0.00,12.24
1782823765,213988187,59,0,0,0,0.00,14.43
1782823766,213993294,42,0,0,0,0.00,7.37
1782823767,213991401,42,0,0,0,0.00,10.10
1782823768,214001506,43,0,0,0,0.00,7.29
1782823769,214001611,48,1,1,0,0.00,14.00
1782823770,214004714,57,0,0,0,0.00,13.13
1782823771,214014816,66,0,0,0,0.00,11.83
1782823772,213982917,49,0,0,0,0.00,12.24
1782823773,213984017,58,0,0,0,0.00,15.00
1782823774,213985116,58,0,0,0,0.00,11.46
1782823775,214011213,36,0,0,0,0.00,5.21
1782823776,213995310,55,0,0,0,0.00,15.00
1782823777,214016405,50,0,0,0,0.00,6.52
1782823778,214000500,39,0,0,0,0.00,11.00
1782823779,213984593,38,0,0,0,0.00,7.22
1782823780,214014685,42,0,0,0,0.00,11.11
1782823781,213996776,55,0,0,0,0.00,14.85
1782823782,213994866,54,0,0,0,0.00,13.86
1782823783,213976955,45,0,0,0,0.00,28.28
1782823784,214000042,48,0,0,0,0.00,10.20
1782823785,213991129,40,0,0,0,0.00,11.00
1782823786,214012215,36,0,0,0,0.00,14.29
1782823787,213993299,43,0,0,0,0.00,9.28
1782823788,214017382,37,0,0,0,0.00,8.16
1782823789,213987465,41,0,0,0,0.00,7.29
1782823790,213996546,49,0,0,0,0.00,9.47
1782823791,213997626,47,0,0,0,0.00,5.43
1782823792,213991705,43,1,0,0,0.00,14.85
1782823793,213996783,35,0,0,0,0.00,6.25
1782823794,214005860,45,1,1,0,0.00,15.53
1782823795,213987936,37,0,0,0,0.00,10.00
1782823796,213999011,46,1,1,0,0.00,12.12
1782823797,213995085,37,0,0,0,0.00,7.22
1782823798,214021157,33,1,1,0,0.00,8.16
1782823799,214013229,50,0,0,0,0.00,13.86
1782823800,214019299,45,0,0,0,0.00,14.71
1782823801,214014369,55,0,0,0,0.00,12.37
1782823802,213996437,31,0,1,0,0.00,10.89
1782823803,214019505,36,1,2,0,0.00,10.00
1782823804,214013571,42,0,0,0,0.00,15.00
1782823805,214014636,63,0,0,0,0.00,15.15
1782823806,214029700,91,1,1,0,0.00,25.00
1782823807,213986764,86,0,0,0,0.00,23.30
1782823808,214027826,60,1,1,0,0.00,14.43
1782823809,213989887,69,1,1,0,0.00,16.33
1782823810,214009947,60,0,1,0,0.00,14.14
1782823811,213992006,51,1,1,0,0.00,11.34
1782823812,213987064,60,0,0,0,0.00,19.23
1782823813,213995121,57,1,0,0,0.00,14.14
1782823814,214980175,75,1,1,0,0.00,21.57
1782823815,214018232,60,0,0,0,0.00,13.27
1782823816,213996286,49,0,0,0,0.00,11.34
1782823817,213979338,59,1,0,0,0.00,18.45
1782823818,213997390,49,0,0,0,0.00,10.31
1782823819,214002441,61,0,0,0,0.00,13.40
1782823820,214000491,45,1,1,0,0.00,16.50
1782823821,214008540,48,0,0,0,0.00,14.00
1782823822,214006587,44,0,0,0,0.00,7.29
1782823823,213999634,50,0,0,0,0.00,14.71
1782823824,213990680,57,1,1,0,0.00,17.48
1782823825,213987725,34,0,0,0,0.00,6.19
1782823826,213989768,64,0,0,0,0.00,11.83
1782823827,213988811,62,0,0,0,0.00,17.65
1782823828,213996853,48,0,0,0,0.00,10.31
1782823829,213978894,44,0,0,0,0.00,12.00
1782823830,213979933,53,1,2,0,0.00,14.00
1782823831,213988972,51,0,0,0,0.00,15.69
1782823832,214017010,60,0,0,0,0.00,14.29
1782823833,214021046,61,1,1,0,0.00,16.16
1782823834,213993082,64,1,1,0,0.00,9.89
1782823835,214016117,56,0,0,0,0.00,12.24
1782823836,214021151,46,1,2,0,0.00,10.42
1782823837,214006183,49,0,0,0,0.00,12.12
1782823838,214007215,62,0,0,0,0.00,16.00
1782823839,214023246,53,0,0,0,0.00,13.13
1782823840,214005276,48,0,0,0,0.00,13.00
1782823841,214016305,57,1,1,0,0.00,17.65
1782823842,213996332,44,0,0,0,0.00,10.20
1782823843,213971359,46,0,0,0,0.00,29.00
1782823844,214001385,53,0,2,0,0.00,16.50
1782823845,213987410,51,0,1,0,0.00,13.86
1782823846,213999434,51,0,0,0,0.00,13.86
1782823847,213996457,41,0,1,0,0.00,12.75
1782823848,214013479,49,0,1,0,0.00,11.46
1782823849,213999500,51,0,1,0,0.00,9.47
1782823850,214001521,50,0,0,0,0.00,14.85
1782823851,213995540,41,0,0,0,0.00,6.32
1782823852,213984558,53,0,0,0,0.00,12.24
1782823853,213989575,49,0,0,0,0.00,12.24
1782823854,213979592,55,0,0,0,0.00,14.14
1782823855,214012607,50,0,0,0,0.00,11.34
1782823856,214004621,56,0,0,0,0.00,12.50
1782823857,213996635,38,0,0,0,0.00,12.75
1782823858,214373647,48,0,0,0,0.00,14.00
1782823859,214004659,67,0,0,0,0.00,12.37
1782823860,213997669,34,2,2,0,0.00,7.22
1782823861,214002679,53,1,2,0,0.00,9.57
1782823862,213998688,36,0,0,0,0.00,6.32
1782823863,214009696,32,0,0,0,0.00,9.00
1782823864,213990703,34,1,0,0,0.00,8.16
1782823865,214009709,70,0,0,0,0.00,19.80
1782823866,213992714,67,0,0,0,0.00,10.75
1782823867,214027718,68,0,0,0,0.00,14.43
1782823868,214022721,68,0,0,0,0.00,19.00
1782823869,214000723,55,0,0,0,0.00,16.50
1782823870,213994724,46,0,0,0,0.00,14.56
1782823871,214005725,56,0,0,0,0.00,11.46
1782823872,213985724,46,0,0,0,0.00,13.00
1782823873,213990723,49,0,0,0,0.00,12.12
1782823874,213988720,49,1,1,0,0.00,14.14
1782823875,213980717,60,0,0,0,0.00,12.37
1782823876,213989713,53,0,0,0,0.00,13.13
1782823877,214017708,46,0,0,0,0.00,13.86
1782823878,214001702,50,1,1,0,0.00,9.47
1782823879,213997695,49,0,0,0,0.00,11.22
1782823880,213988687,43,1,1,0,0.00,15.53
1782823881,213989678,42,1,1,0,0.00,12.00
1782823882,214533668,46,0,0,0,0.00,7.45
1782823883,214000658,64,0,0,0,0.00,24.32
1782823884,213979647,55,0,0,0,0.00,12.37
1782823885,213994634,48,1,1,0,0.00,14.71
1782823886,213998621,55,0,0,0,0.00,16.16
1782823887,214018607,59,0,0,0,0.00,11.46
1782823888,213992592,41,0,1,0,0.00,10.20
1782823889,213991576,42,1,1,0,0.00,8.33
1782823890,214005559,41,1,1,0,0.00,10.31
1782823891,214011542,68,0,0,0,0.00,18.63
1782823892,213995523,44,0,0,0,0.00,12.87
1782823893,214532503,48,0,0,0,0.00,13.13
1782823894,213998483,49,1,1,0,0.00,15.69
1782823895,214020462,52,1,1,0,0.00,12.37
1782823896,214001440,49,0,0,0,0.00,7.45
1782823897,213999417,45,1,1,0,0.00,9.38
1782823898,213982393,56,0,0,0,0.00,14.29
1782823899,214010369,55,0,0,0,0.00,13.27
1782823900,213995343,38,0,0,0,0.00,8.25
1782823901,214015317,41,0,0,0,0.00,11.88
1782823902,213980289,35,1,2,0,0.00,12.62
1782823903,214098261,28,1,1,0,0.00,20.41
1782823904,213990232,47,3,3,0,0.00,20.39
1782823905,214008202,25,0,0,0,0.00,6.06
1782823906,213997171,61,1,0,0,0.00,12.63
1782823907,213986140,46,1,1,0,0.00,12.12
1782823908,213996107,51,0,0,0,0.00,13.86
1782823909,213992074,37,0,0,0,0.00,12.62
1782823910,213997040,36,1,1,0,0.00,13.59
1782823911,213996005,14,0,0,0,0.00,4.00
1782823912,214148969,62,1,1,0,0.00,13.40
1782823913,213995932,63,0,0,0,0.00,16.16
1782823914,213994895,43,0,0,0,0.00,16.04
1782823915,213993856,47,0,0,0,0.00,12.12
1782823916,213998817,40,0,0,0,0.00,10.20
1782823917,213996777,41,1,1,0,0.00,10.20
1782823918,214014736,40,0,0,0,0.00,8.33
1782823919,214021694,38,1,2,0,0.00,10.20
1782823920,213992651,45,0,0,0,0.00,11.22
1782823921,213987608,48,0,0,0,0.00,10.31
1782823922,213998563,25,2,1,0,0.00,7.07
1782823923,213997518,26,0,0,0,0.00,6.06
1782823924,213993472,48,1,1,0,0.00,10.42
1782823925,213989426,37,0,0,0,0.00,10.00
1782823926,213984378,57,0,0,0,0.00,15.84
1782823927,213989329,71,1,1,0,0.00,13.83
1782823928,213980280,86,0,0,0,0.00,18.75
1782823929,214015230,69,0,0,0,0.00,14.43
1782823930,214010179,51,0,0,0,0.00,16.50
1782823931,214004127,58,1,1,0,0.00,17.65
1782823932,213989075,49,0,1,0,0.00,14.85
1782823933,214001021,56,1,1,0,0.00,10.42
1782823934,213992967,46,0,0,0,0.00,13.00
1782823935,214017912,40,1,1,0,0.00,6.38
1782823936,214667855,43,1,0,0,0.00,12.12
1782823937,214010800,43,0,0,0,0.00,12.12
1782823938,213985742,62,0,1,0,0.00,12.50
1782823939,213981684,42,0,0,0,0.00,11.88
1782823940,213981625,61,1,2,0,0.00,15.31
1782823941,214007565,49,0,0,0,0.00,10.42
1782823942,213987504,53,0,0,0,0.00,11.34
1782823943,214019443,59,0,1,0,0.00,16.00
1782823944,213993381,51,0,0,0,0.00,8.51
1782823945,213998318,48,1,1,0,0.00,12.12
1782823946,213997254,48,0,0,0,0.00,9.38
1782823947,213993189,48,0,0,0,0.00,12.24
1782823948,213988124,63,0,0,0,0.00,12.37
1782823949,213998057,61,1,1,0,0.00,13.27
1782823950,213987990,36,0,0,0,0.00,11.76
1782823951,214015923,52,0,0,0,0.00,15.69
1782823952,213983854,30,2,2,0,0.00,9.18
1782823953,213991785,53,0,0,0,0.00,15.84
1782823954,214019714,51,0,0,0,0.00,7.53
1782823955,214000644,67,2,2,0,0.00,16.16
1782823956,213999572,36,0,0,0,0.00,6.25
1782823957,214027499,42,0,0,0,0.00,11.00
1782823958,213995426,59,0,1,0,0.00,12.50
1782823959,213997352,42,0,0,0,0.00,12.00
1782823960,213991277,55,0,0,0,0.00,10.53
1782823961,214012201,37,2,1,0,0.00,10.89
1782823962,213992125,55,1,0,0,0.00,10.53
1782823963,213983048,56,0,0,0,0.00,16.00
1782823964,214001970,44,1,1,0,0.00,27.27
1782823965,213994891,42,0,0,0,0.00,13.73
1782823966,213992812,33,0,0,0,0.00,3.23
1782823967,213990732,53,0,0,0,0.00,14.00
1782823968,213992651,48,0,1,0,0.00,4.40
1782823969,213988569,38,0,0,0,0.00,10.10
1782823970,213990486,52,0,0,0,0.00,14.29
1782823971,213987403,49,1,1,0,0.00,14.00
1782823972,213994319,42,0,0,0,0.00,9.18
1782823973,213993234,36,0,1,0,0.00,6.25
1782823974,214007149,62,1,0,0,0.00,12.50
1782823975,213988063,52,0,0,0,0.00,15.53
1782823976,213980976,52,0,0,0,0.00,12.37
1782823977,213988888,65,0,1,0,0.00,13.68
1782823978,214010799,51,0,0,0,0.00,16.50
1782823979,214005710,48,0,0,0,0.00,13.86
1782823980,214013620,38,0,0,0,0.00,4.26
1782823981,213992529,44,0,0,0,0.00,12.87
1782823982,213994438,48,0,0,0,0.00,13.86
1782823983,214004345,35,0,0,0,0.00,6.25
1782823984,214007252,37,0,0,0,0.00,7.22
1782823985,214005159,74,1,1,0,0.00,19.19
1782823986,214594063,60,0,0,0,0.00,14.14
1782823987,214010969,75,0,0,0,0.00,17.53
1782823988,213994873,54,0,0,0,0.00,14.29
1782823989,214004776,55,1,1,0,0.00,9.47
1782823990,213994679,41,0,1,0,0.00,12.00
1782823991,214003581,40,1,1,0,0.00,9.18
1782823992,214013482,50,0,0,0,0.00,12.37
1782823993,214012383,48,0,0,0,0.00,14.56
1782823994,213988282,45,0,0,0,0.00,15.38
1782823995,214004181,43,0,1,0,0.00,9.28
1782823996,214020079,37,0,1,0,0.00,9.09
1782823997,213990977,59,1,1,0,0.00,17.00
1782823998,213990874,54,0,1,0,0.00,12.24
1782823999,213997770,64,0,0,0,0.00,13.68
1782824000,213997665,51,0,0,0,0.00,16.67
1782824001,213986560,47,0,1,0,0.00,13.00
1782824002,213999454,51,2,2,0,0.00,13.13
1782824003,213989347,22,0,0,0,0.00,7.84
1782824004,214007240,64,0,0,0,0.00,17.00
1782824005,213994132,40,0,0,0,0.00,8.25
1782824006,213986023,38,0,1,0,0.00,12.87
1782824007,214005913,45,0,0,0,0.00,6.38
1782824008,214005803,36,0,0,0,0.00,10.00
1782824009,213997692,55,0,1,0,0.00,13.27
1782824010,214017580,42,1,1,0,0.00,14.42
1782824011,214007468,45,0,0,0,0.00,9.28
1782824012,213991355,41,0,0,0,0.00,13.73
1782824013,213995241,49,0,0,0,0.00,13.86
1782824014,214010126,45,0,0,0,0.00,10.20
1782824015,213997011,49,2,2,0,0.00,12.37
1782824016,213991895,56,0,0,0,0.00,15.84
1782824017,213988779,59,0,0,0,0.00,15.31
1782824018,214000661,62,0,0,0,0.00,18.00
1782824019,213988543,52,0,0,0,0.00,10.42
1782824020,214007425,42,0,0,0,0.00,10.20
1782824021,213995305,44,0,0,0,0.00,11.22
1782824022,213981185,39,0,0,0,0.00,8.25
1782824023,213983065,61,0,1,0,0.00,11.70
1782824024,213992943,44,1,2,0,0.00,25.53
1782824025,213988821,57,1,1,0,0.00,12.37
1782824026,213988698,42,1,1,0,0.00,10.20
1782824027,213989575,42,0,0,0,0.00,9.28
1782824028,213989451,41,0,0,0,0.00,12.00
1782824029,214003326,52,0,0,0,0.00,14.14
1782824030,213980201,55,0,0,0,0.00,15.15
1782824031,213987074,52,0,0,0,0.00,10.42
1782824032,213989948,48,1,2,0,0.00,9.38
1782824033,214005820,55,0,0,0,0.00,12.24
1782824034,214033692,32,0,0,0,0.00,9.00
1782824035,213992563,60,2,1,0,0.00,11.58
1782824036,213997434,48,0,0,0,0.00,15.69
1782824037,213993304,42,0,0,0,0.00,7.29
1782824038,213990173,45,0,0,0,0.00,13.73
1782824039,213998041,50,0,0,0,0.00,11.22
1782824040,214150909,66,0,0,0,0.10,14.43
1782824041,213995776,55,0,0,0,0.00,15.15
1782824042,213994643,38,0,0,0,0.00,8.25
1782824043,213980509,36,0,0,0,0.00,9.00
1782824044,214004374,32,0,0,0,0.00,10.00
1782824045,214018238,62,2,3,0,0.00,13.54
1782824046,214604101,73,1,1,0,0.00,18.18
1782824047,214005966,65,0,0,0,0.00,20.39
1782824048,213988828,66,0,0,0,0.00,16.16
1782824049,213992690,73,1,1,0,0.00,17.35
1782824050,213985551,50,1,1,0,0.00,6.52
1782824051,213983412,37,0,0,0,0.00,8.08
1782824052,213996272,57,0,0,0,0.00,18.27
1782824053,213991131,51,1,1,0,0.00,11.46
1782824054,214016990,44,1,1,0,0.00,8.42
1782824055,213997848,48,0,0,0,0.00,14.71
1782824056,214003706,55,0,0,0,0.00,14.00
1782824057,213991562,40,0,0,0,0.00,12.75
1782824058,213988419,57,0,0,0,0.00,12.37
1782824059,214019274,42,0,0,0,0.00,11.00
1782824060,214001129,43,0,0,0,0.00,9.28
1782824061,213982983,51,1,1,0,0.00,13.40
1782824062,214012837,48,1,1,0,0.00,11.34
1782824063,213985690,38,2,4,0,0.00,15.38
1782824064,213993542,58,0,0,0,0.00,13.27
1782824065,213991394,50,0,0,0,0.00,17.14
1782824066,213996245,54,0,0,0,0.00,10.64
1782824067,213992095,44,1,1,0,0.00,10.42
1782824068,214019945,60,1,1,0,0.00,13.27
1782824069,213993794,48,1,1,0,0.00,13.13
1782824070,213989643,46,0,0,0,0.00,7.45
1782824071,213994491,42,0,0,0,0.00,12.75
1782824072,213996338,35,0,0,0,0.00,8.33
1782824073,213992185,61,0,0,0,0.00,16.00
1782824074,214012031,51,0,0,0,0.00,12.24
1782824075,213988876,32,0,0,0,0.00,9.90
1782824076,213993721,44,0,0,0,0.00,8.33
1782824077,214006565,58,1,1,0,0.00,16.67
1782824078,213985409,56,0,0,0,0.00,12.50
1782824079,214005252,51,0,0,0,0.00,15.69
1782824080,214007094,49,0,0,0,0.00,11.22
1782824081,214015936,46,1,1,0,0.00,12.12
1782824082,214006777,37,1,1,0,0.00,6.25
1782824083,213992618,38,1,1,0,0.00,11.11
1782824084,213976458,39,0,0,0,0.00,28.71
1782824085,213995297,44,0,0,0,0.00,10.00
1782824086,214677134,51,1,1,0,0.10,15.84
1782824087,213985974,51,0,0,0,0.00,13.13
1782824088,213984812,42,0,0,0,0.00,9.28
1782824089,214001648,63,1,2,0,0.00,19.42
1782824090,213995485,44,0,0,0,0.00,9.38
1782824091,214020320,52,0,0,0,0.00,12.37
1782824092,213981156,57,0,0,0,0.00,10.42
1782824093,213993990,52,0,0,0,0.00,9.47
1782824094,213984824,52,0,0,0,0.00,9.47
1782824095,213993657,40,0,0,0,0.00,7.29
1782824096,213992490,44,0,0,0,0.00,12.87
1782824097,214019322,45,0,0,0,0.00,5.38
1782824098,213995154,49,0,0,0,0.00,12.12
1782824099,214008985,33,0,0,0,0.00,12.62
1782824100,213991815,48,0,0,0,0.00,13.73
1782824101,214006645,48,0,0,0,0.00,13.86
1782824102,213999474,40,0,1,0,0.00,12.75
1782824103,214006303,31,0,0,0,0.00,8.08
1782824104,213996131,35,0,1,0,0.00,6.32
1782824105,213995958,89,0,1,0,0.00,21.00
1782824106,214000785,44,0,0,0,0.00,9.18
1782824107,214011611,83,0,0,0,0.00,19.39
1782824108,214017437,60,1,1,0,0.00,16.83
1782824109,213990262,57,0,0,0,0.00,18.27
1782824110,214027087,55,0,0,0,0.00,14.85
1782824111,213991911,50,1,0,0,0.00,20.56
1782824112,213997734,43,0,0,0,0.00,9.28
1782824113,213998557,34,0,0,0,0.00,6.25
1782824114,213992379,51,0,0,0,0.00,12.37
1782824115,213987201,59,1,1,0,0.00,16.83
1782824116,214005022,50,0,0,0,0.00,15.53
1782824117,213990843,53,1,1,0,0.00,9.57
1782824118,213996663,48,0,1,0,0.00,11.22
1782824119,213979482,65,0,0,0,0.00,9.78
1782824120,213998301,47,0,0,0,0.00,12.12
1782824121,214005119,50,0,0,0,0.00,15.69
1782824122,213985937,47,0,0,0,0.00,10.20
1782824123,214007754,46,0,0,0,0.00,12.12
1782824124,214017570,55,0,0,0,0.00,12.24
1782824125,214022386,41,0,3,0,0.00,9.28
1782824126,213986202,59,0,0,0,0.00,17.00
1782824127,213980017,42,0,0,0,0.00,11.00
1782824128,213991831,38,1,1,0,0.00,11.00
1782824129,213995645,45,0,0,0,0.00,17.76
1782824130,213990458,31,0,0,0,0.00,9.00
1782824131,214006271,62,1,0,0,0.00,14.29
1782824132,213992083,46,0,0,0,0.00,13.00
1782824133,214014895,40,0,1,0,0.00,11.11
1782824134,213991706,55,0,0,0,0.00,14.14
1782824135,213994516,35,0,0,0,0.00,9.00
1782824136,214008326,51,0,0,0,0.00,14.00
1782824137,214005135,44,2,2,0,0.00,9.38
1782824138,213995944,51,0,0,0,0.00,17.48
1782824139,213986752,59,1,1,0,0.00,13.54
1782824140,214154560,43,1,0,0,0.00,12.87
1782824141,213999367,56,0,0,0,0.00,14.14
1782824142,214016174,48,0,0,0,0.00,13.13
1782824143,214009980,40,0,0,0,0.00,7.29
1782824144,213978786,41,0,0,0,0.00,30.10
1782824145,214001591,42,0,0,0,0.00,8.25
1782824146,213984395,68,0,0,0,0.00,18.00
1782824147,213984199,46,1,1,0,0.00,12.87
1782824148,214068002,37,2,2,0,0.10,10.20
1782824149,213993805,53,0,0,0,0.00,7.45
1782824150,213988608,48,0,0,0,0.00,18.87
1782824151,213997410,40,1,0,0,0.00,10.10
1782824152,213987211,55,0,1,0,0.00,8.60
1782824153,213986012,50,0,0,0,0.00,14.00
1782824154,213995812,43,0,0,0,0.00,10.20
1782824155,214016611,40,0,0,0,0.00,12.75
1782824156,213989411,41,3,4,0,0.00,11.22
1782824157,213989209,56,0,0,0,0.00,14.85
1782824158,214000007,44,0,0,0,0.00,12.00
1782824159,214005805,57,0,0,0,0.00,14.14
1782824160,214007602,42,1,0,0,0.00,11.00
1782824161,213998399,54,1,0,0,0.00,14.14
1782824162,214003195,36,0,1,0,0.00,10.10
1782824163,213999990,28,0,0,0,0.00,7.14
1782824164,213995785,38,1,1,0,0.00,10.89
1782824165,214138579,52,0,0,0,0.00,12.12
1782824166,213989373,41,0,0,0,0.00,6.32
1782824167,213985167,53,0,0,0,0.00,14.85
1782824168,213985960,56,2,2,0,0.00,12.50
1782824169,214158752,40,0,0,0,0.00,10.10
1782824170,214017544,47,0,0,0,0.00,7.45
1782824171,214551334,66,0,0,0,0.10,18.81
1782824172,213991126,62,0,0,0,0.00,11.70
1782824173,214284916,48,1,1,0,0.00,13.00
1782824174,214010706,68,1,2,0,0.00,21.36
1782824175,213994496,37,0,0,0,0.00,10.00
1782824176,214274284,49,1,1,0,0.10,17.92
1782824177,213994073,37,0,0,0,0.00,15.09
1782824178,213994861,46,1,0,0,0.00,13.13
1782824179,214004648,50,0,0,0,0.00,15.53
1782824180,214376434,59,0,0,0,0.10,15.31
1782824181,213988221,53,0,0,0,0.00,13.86
1782824182,213997007,50,0,0,0,0.00,11.34
